aspect_key,aspect_label,term,count_high,count_low,total_high,total_low,low_review_share,high_review_share,lift_low_vs_high,log_lift_low_vs_high,afinn_term_score,term_sentiment,term_type
service_rating,Service,flight,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,items,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,keeping,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,lack,5,2,406,34,0.071,0.014,5.286,1.665,-2,negative,word
service_rating,Service,locations,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,lock,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,min,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,package,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,photo,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,position,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,proper,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,properly,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,returning,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,soft,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,stylish,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,sweet,5,2,406,34,0.071,0.014,5.286,1.665,2,positive,word
service_rating,Service,taxi,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,unbelievable,5,2,406,34,0.071,0.014,5.286,1.665,-1,negative,word
service_rating,Service,walls,5,2,406,34,0.071,0.014,5.286,1.665,0,neutral,word
service_rating,Service,pay,14,6,406,34,0.186,0.036,5.213,1.651,-1,negative,word
service_rating,Service,star,24,10,406,34,0.3,0.06,4.984,1.606,0,neutral,word
service_rating,Service,buffet,10,4,406,34,0.129,0.026,4.984,1.606,0,neutral,word
service_rating,Service,idea,10,4,406,34,0.129,0.026,4.984,1.606,0,neutral,word
service_rating,Service,told,20,8,406,34,0.243,0.05,4.822,1.573,0,neutral,word
service_rating,Service,black,8,3,406,34,0.1,0.021,4.788,1.566,0,neutral,word
service_rating,Service,coffee,8,3,406,34,0.1,0.021,4.788,1.566,0,neutral,word
service_rating,Service,issue,8,3,406,34,0.1,0.021,4.788,1.566,0,neutral,word
service_rating,Service,major,8,3,406,34,0.1,0.021,4.788,1.566,0,neutral,word
service_rating,Service,wood,8,3,406,34,0.1,0.021,4.788,1.566,0,neutral,word
service_rating,Service,alila,11,4,406,34,0.129,0.028,4.55,1.515,0,neutral,word
service_rating,Service,disappointed,11,4,406,34,0.129,0.028,4.55,1.515,-2,negative,word
service_rating,Service,note,11,4,406,34,0.129,0.028,4.55,1.515,0,neutral,word
service_rating,Service,offer,11,4,406,34,0.129,0.028,4.55,1.515,0,neutral,word
service_rating,Service,breath,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,ceiling,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,covered,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,customer,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,jimbaran,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,leaking,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,months,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,mosquito,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,party,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,priced,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,products,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,send,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,talking,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,wear,6,2,406,34,0.071,0.016,4.473,1.498,0,neutral,word
service_rating,Service,pretty,17,6,406,34,0.186,0.043,4.319,1.463,1,positive,word
service_rating,Service,literally,9,3,406,34,0.1,0.023,4.284,1.455,0,neutral,word
service_rating,Service,middle,9,3,406,34,0.1,0.023,4.284,1.455,0,neutral,word
service_rating,Service,completely,12,4,406,34,0.129,0.031,4.186,1.432,0,neutral,word
service_rating,Service,job,12,4,406,34,0.129,0.031,4.186,1.432,0,neutral,word
service_rating,Service,paid,12,4,406,34,0.129,0.031,4.186,1.432,0,neutral,word
service_rating,Service,request,12,4,406,34,0.129,0.031,4.186,1.432,0,neutral,word
service_rating,Service,bed,42,14,406,34,0.414,0.104,3.967,1.378,0,neutral,word
service_rating,Service,hours,19,6,406,34,0.186,0.048,3.876,1.355,0,neutral,word
service_rating,Service,staffs,13,4,406,34,0.129,0.033,3.876,1.355,0,neutral,word
service_rating,Service,business,10,3,406,34,0.1,0.026,3.876,1.355,0,neutral,word
service_rating,Service,mini,10,3,406,34,0.1,0.026,3.876,1.355,0,neutral,word
service_rating,Service,supposed,10,3,406,34,0.1,0.026,3.876,1.355,0,neutral,word
service_rating,Service,appreciated,7,2,406,34,0.071,0.018,3.876,1.355,2,positive,word
service_rating,Service,chairs,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,change,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,cheap,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,constantly,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,cost,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,deal,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,deep,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,doesn,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,eggs,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,honestly,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,japanese,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,light,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,missing,7,2,406,34,0.071,0.018,3.876,1.355,-2,negative,word
service_rating,Service,nasi,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,pleasure,7,2,406,34,0.071,0.018,3.876,1.355,3,positive,word
service_rating,Service,remote,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,season,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,typical,7,2,406,34,0.071,0.018,3.876,1.355,0,neutral,word
service_rating,Service,wrong,7,2,406,34,0.071,0.018,3.876,1.355,-2,negative,word
service_rating,Service,inside,20,6,406,34,0.186,0.05,3.687,1.305,0,neutral,word
service_rating,Service,money,20,6,406,34,0.186,0.05,3.687,1.305,0,neutral,word
service_rating,Service,fault,11,3,406,34,0.1,0.028,3.539,1.264,0,neutral,word
service_rating,Service,maintained,11,3,406,34,0.1,0.028,3.539,1.264,0,neutral,word
service_rating,Service,rain,11,3,406,34,0.1,0.028,3.539,1.264,0,neutral,word
service_rating,Service,compared,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,effort,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,ensure,8,2,406,34,0.071,0.021,3.42,1.23,1,positive,word
service_rating,Service,goreng,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,house,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,leaving,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,lighting,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,mosquitoes,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,noise,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,returned,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,scenery,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,smiling,8,2,406,34,0.071,0.021,3.42,1.23,2,positive,word
service_rating,Service,weddings,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,word,8,2,406,34,0.071,0.021,3.42,1.23,0,neutral,word
service_rating,Service,sound,15,4,406,34,0.129,0.038,3.376,1.217,0,neutral,word
service_rating,Service,expect,29,8,406,34,0.243,0.072,3.351,1.209,0,neutral,word
service_rating,Service,housekeeping,12,3,406,34,0.1,0.031,3.256,1.18,0,neutral,word
service_rating,Service,weather,12,3,406,34,0.1,0.031,3.256,1.18,0,neutral,word
service_rating,Service,expensive,34,9,406,34,0.271,0.085,3.202,1.164,0,neutral,word
service_rating,Service,couple,16,4,406,34,0.129,0.041,3.171,1.154,0,neutral,word
service_rating,Service,seasons,16,4,406,34,0.129,0.041,3.171,1.154,0,neutral,word
service_rating,Service,common,9,2,406,34,0.071,0.023,3.06,1.118,0,neutral,word
service_rating,Service,drive,9,2,406,34,0.071,0.023,3.06,1.118,0,neutral,word
service_rating,Service,music,9,2,406,34,0.071,0.023,3.06,1.118,0,neutral,word
service_rating,Service,quick,9,2,406,34,0.071,0.023,3.06,1.118,0,neutral,word
service_rating,Service,sense,9,2,406,34,0.071,0.023,3.06,1.118,0,neutral,word
service_rating,Service,sitting,9,2,406,34,0.071,0.023,3.06,1.118,0,neutral,word
service_rating,Service,walking,9,2,406,34,0.071,0.023,3.06,1.118,0,neutral,word
service_rating,Service,weeks,9,2,406,34,0.071,0.023,3.06,1.118,0,neutral,word
service_rating,Service,worn,9,2,406,34,0.071,0.023,3.06,1.118,-1,negative,word
service_rating,Service,finally,13,3,406,34,0.1,0.033,3.015,1.104,0,neutral,word
service_rating,Service,watch,13,3,406,34,0.1,0.033,3.015,1.104,0,neutral,word
service_rating,Service,hospitality,17,4,406,34,0.129,0.043,2.99,1.095,0,neutral,word
service_rating,Service,hot,17,4,406,34,0.129,0.043,2.99,1.095,0,neutral,word
service_rating,Service,monkey,17,4,406,34,0.129,0.043,2.99,1.095,0,neutral,word
service_rating,Service,minutes,18,4,406,34,0.129,0.045,2.829,1.04,0,neutral,word
service_rating,Service,issues,14,3,406,34,0.1,0.036,2.807,1.032,0,neutral,word
service_rating,Service,ate,10,2,406,34,0.071,0.026,2.769,1.018,0,neutral,word
service_rating,Service,experienced,10,2,406,34,0.071,0.026,2.769,1.018,0,neutral,word
service_rating,Service,lots,10,2,406,34,0.071,0.026,2.769,1.018,0,neutral,word
service_rating,Service,meet,10,2,406,34,0.071,0.026,2.769,1.018,0,neutral,word
service_rating,Service,prices,10,2,406,34,0.071,0.026,2.769,1.018,0,neutral,word
service_rating,Service,rate,10,2,406,34,0.071,0.026,2.769,1.018,0,neutral,word
service_rating,Service,toiletries,10,2,406,34,0.071,0.026,2.769,1.018,0,neutral,word
service_rating,Service,towels,10,2,406,34,0.071,0.026,2.769,1.018,0,neutral,word
service_rating,Service,water,31,7,406,34,0.214,0.077,2.769,1.018,0,neutral,word
service_rating,Service,called,23,5,406,34,0.157,0.058,2.722,1.001,0,neutral,word
service_rating,Service,booked,19,4,406,34,0.129,0.048,2.684,0.987,0,neutral,word
service_rating,Service,class,19,4,406,34,0.129,0.048,2.684,0.987,0,neutral,word
service_rating,Service,due,19,4,406,34,0.129,0.048,2.684,0.987,0,neutral,word
service_rating,Service,golf,15,3,406,34,0.1,0.038,2.626,0.965,0,neutral,word
service_rating,Service,luxury,46,10,406,34,0.3,0.114,2.626,0.965,2,positive,word
service_rating,Service,shower,33,7,406,34,0.214,0.082,2.603,0.957,0,neutral,word
service_rating,Service,lunch,29,6,406,34,0.186,0.072,2.562,0.941,0,neutral,word
service_rating,Service,design,20,4,406,34,0.129,0.05,2.553,0.937,0,neutral,word
service_rating,Service,friends,20,4,406,34,0.129,0.05,2.553,0.937,0,neutral,word
service_rating,Service,didnt,11,2,406,34,0.071,0.028,2.528,0.927,0,neutral,word
service_rating,Service,fabulous,11,2,406,34,0.071,0.028,2.528,0.927,4,positive,word
service_rating,Service,mind,11,2,406,34,0.071,0.028,2.528,0.927,0,neutral,word
service_rating,Service,bugs,16,3,406,34,0.1,0.041,2.467,0.903,0,neutral,word
service_rating,Service,doors,16,3,406,34,0.1,0.041,2.467,0.903,0,neutral,word
service_rating,Service,check,45,9,406,34,0.271,0.112,2.428,0.887,0,neutral,word
service_rating,Service,didn,31,6,406,34,0.186,0.077,2.4,0.875,0,neutral,word
service_rating,Service,resorts,56,11,406,34,0.329,0.139,2.367,0.862,0,neutral,word
service_rating,Service,person,17,3,406,34,0.1,0.043,2.326,0.844,0,neutral,word
service_rating,Service,everyday,12,2,406,34,0.071,0.031,2.326,0.844,0,neutral,word
service_rating,Service,options,12,2,406,34,0.071,0.031,2.326,0.844,0,neutral,word
service_rating,Service,ready,12,2,406,34,0.071,0.031,2.326,0.844,0,neutral,word
service_rating,Service,left,43,8,406,34,0.243,0.107,2.272,0.821,0,neutral,word
service_rating,Service,airport,23,4,406,34,0.129,0.058,2.227,0.801,0,neutral,word
service_rating,Service,dark,23,4,406,34,0.129,0.058,2.227,0.801,0,neutral,word
service_rating,Service,walk,23,4,406,34,0.129,0.058,2.227,0.801,0,neutral,word
service_rating,Service,outdoor,39,7,406,34,0.214,0.097,2.208,0.792,0,neutral,word
service_rating,Service,eat,18,3,406,34,0.1,0.045,2.2,0.788,0,neutral,word
service_rating,Service,swim,18,3,406,34,0.1,0.045,2.2,0.788,0,neutral,word
service_rating,Service,morning,45,8,406,34,0.243,0.112,2.172,0.776,0,neutral,word
service_rating,Service,wedding,29,5,406,34,0.157,0.072,2.168,0.774,0,neutral,word
service_rating,Service,afternoon,13,2,406,34,0.071,0.033,2.153,0.767,0,neutral,word
service_rating,Service,favorite,13,2,406,34,0.071,0.033,2.153,0.767,2,positive,word
service_rating,Service,lift,13,2,406,34,0.071,0.033,2.153,0.767,0,neutral,word
service_rating,Service,notch,13,2,406,34,0.071,0.033,2.153,0.767,0,neutral,word
service_rating,Service,photos,13,2,406,34,0.071,0.033,2.153,0.767,0,neutral,word
service_rating,Service,public,13,2,406,34,0.071,0.033,2.153,0.767,0,neutral,word
service_rating,Service,stars,13,2,406,34,0.071,0.033,2.153,0.767,0,neutral,word
service_rating,Service,call,24,4,406,34,0.129,0.06,2.136,0.759,0,neutral,word
service_rating,Service,professional,19,3,406,34,0.1,0.048,2.087,0.736,0,neutral,word
service_rating,Service,late,25,4,406,34,0.129,0.063,2.052,0.719,0,neutral,word
service_rating,Service,arrive,14,2,406,34,0.071,0.036,2.005,0.696,0,neutral,word
service_rating,Service,gift,14,2,406,34,0.071,0.036,2.005,0.696,2,positive,word
service_rating,Service,limited,14,2,406,34,0.071,0.036,2.005,0.696,-1,negative,word
service_rating,Service,pools,14,2,406,34,0.071,0.036,2.005,0.696,0,neutral,word
service_rating,Service,totally,14,2,406,34,0.071,0.036,2.005,0.696,0,neutral,word
service_rating,Service,won,14,2,406,34,0.071,0.036,2.005,0.696,3,positive,word
service_rating,Service,coming,20,3,406,34,0.1,0.05,1.985,0.686,0,neutral,word
service_rating,Service,wine,20,3,406,34,0.1,0.05,1.985,0.686,0,neutral,word
service_rating,Service,plunge,32,5,406,34,0.157,0.08,1.968,0.677,0,neutral,word
service_rating,Service,indonesian,21,3,406,34,0.1,0.053,1.893,0.638,0,neutral,word
service_rating,Service,services,21,3,406,34,0.1,0.053,1.893,0.638,0,neutral,word
service_rating,Service,details,15,2,406,34,0.071,0.038,1.876,0.629,0,neutral,word
service_rating,Service,hope,15,2,406,34,0.071,0.038,1.876,0.629,2,positive,word
service_rating,Service,including,15,2,406,34,0.071,0.038,1.876,0.629,0,neutral,word
service_rating,Service,bedroom,34,5,406,34,0.157,0.085,1.854,0.617,0,neutral,word
service_rating,Service,extremely,28,4,406,34,0.129,0.07,1.836,0.608,0,neutral,word
service_rating,Service,taking,22,3,406,34,0.1,0.055,1.809,0.593,0,neutral,word
service_rating,Service,arrived,35,5,406,34,0.157,0.087,1.802,0.589,0,neutral,word
service_rating,Service,top,55,8,406,34,0.243,0.136,1.781,0.577,2,positive,word
service_rating,Service,bathroom,62,9,406,34,0.271,0.154,1.768,0.57,0,neutral,word
service_rating,Service,edge,16,2,406,34,0.071,0.041,1.762,0.566,0,neutral,word
service_rating,Service,highlight,16,2,406,34,0.071,0.041,1.762,0.566,2,positive,word
service_rating,Service,modern,16,2,406,34,0.071,0.041,1.762,0.566,0,neutral,word
service_rating,Service,offered,16,2,406,34,0.071,0.041,1.762,0.566,0,neutral,word
service_rating,Service,offers,16,2,406,34,0.071,0.041,1.762,0.566,0,neutral,word
service_rating,Service,pleasant,16,2,406,34,0.071,0.041,1.762,0.566,3,positive,word
service_rating,Service,provide,16,2,406,34,0.071,0.041,1.762,0.566,0,neutral,word
service_rating,Service,separate,16,2,406,34,0.071,0.041,1.762,0.566,0,neutral,word
service_rating,Service,serve,16,2,406,34,0.071,0.041,1.762,0.566,0,neutral,word
service_rating,Service,care,36,5,406,34,0.157,0.09,1.752,0.561,2,positive,word
service_rating,Service,menu,36,5,406,34,0.157,0.09,1.752,0.561,0,neutral,word
service_rating,Service,hard,23,3,406,34,0.1,0.058,1.732,0.549,-1,negative,word
service_rating,Service,manager,30,4,406,34,0.129,0.075,1.716,0.54,0,neutral,word
service_rating,Service,people,51,7,406,34,0.214,0.127,1.693,0.527,0,neutral,word
service_rating,Service,worth,45,6,406,34,0.186,0.112,1.661,0.508,2,positive,word
service_rating,Service,huge,38,5,406,34,0.157,0.095,1.661,0.508,1,positive,word
service_rating,Service,access,17,2,406,34,0.071,0.043,1.661,0.508,0,neutral,word
service_rating,Service,bath,17,2,406,34,0.071,0.043,1.661,0.508,0,neutral,word
service_rating,Service,hour,17,2,406,34,0.071,0.043,1.661,0.508,0,neutral,word
service_rating,Service,short,17,2,406,34,0.071,0.043,1.661,0.508,0,neutral,word
service_rating,Service,start,17,2,406,34,0.071,0.043,1.661,0.508,0,neutral,word
service_rating,Service,wow,17,2,406,34,0.071,0.043,1.661,0.508,4,positive,word
service_rating,Service,nice,88,12,406,34,0.357,0.217,1.642,0.496,3,positive,word
service_rating,Service,lovely,32,4,406,34,0.129,0.08,1.61,0.476,3,positive,word
service_rating,Service,privacy,25,3,406,34,0.1,0.063,1.596,0.468,0,neutral,word
service_rating,Service,provided,25,3,406,34,0.1,0.063,1.596,0.468,0,neutral,word
service_rating,Service,romantic,25,3,406,34,0.1,0.063,1.596,0.468,0,neutral,word
service_rating,Service,complimentary,18,2,406,34,0.071,0.045,1.571,0.452,0,neutral,word
service_rating,Service,meal,18,2,406,34,0.071,0.045,1.571,0.452,0,neutral,word
service_rating,Service,super,18,2,406,34,0.071,0.045,1.571,0.452,3,positive,word
service_rating,Service,week,18,2,406,34,0.071,0.045,1.571,0.452,0,neutral,word
service_rating,Service,decided,26,3,406,34,0.1,0.065,1.536,0.429,0,neutral,word
service_rating,Service,husband,26,3,406,34,0.1,0.065,1.536,0.429,0,neutral,word
service_rating,Service,life,26,3,406,34,0.1,0.065,1.536,0.429,0,neutral,word
service_rating,Service,setting,26,3,406,34,0.1,0.065,1.536,0.429,0,neutral,word
service_rating,Service,spend,26,3,406,34,0.1,0.065,1.536,0.429,0,neutral,word
service_rating,Service,swimming,26,3,406,34,0.1,0.065,1.536,0.429,0,neutral,word
service_rating,Service,balinese,34,4,406,34,0.129,0.085,1.517,0.417,0,neutral,word
service_rating,Service,hotels,58,7,406,34,0.214,0.144,1.491,0.399,0,neutral,word
service_rating,Service,couldn,19,2,406,34,0.071,0.048,1.491,0.399,0,neutral,word
service_rating,Service,couples,19,2,406,34,0.071,0.048,1.491,0.399,0,neutral,word
service_rating,Service,indoor,19,2,406,34,0.071,0.048,1.491,0.399,0,neutral,word
service_rating,Service,space,19,2,406,34,0.071,0.048,1.491,0.399,0,neutral,word
service_rating,Service,views,82,10,406,34,0.3,0.203,1.48,0.392,0,neutral,word
service_rating,Service,dining,35,4,406,34,0.129,0.087,1.474,0.388,0,neutral,word
service_rating,Service,attention,20,2,406,34,0.071,0.05,1.418,0.349,0,neutral,word
service_rating,Service,drink,20,2,406,34,0.071,0.05,1.418,0.349,0,neutral,word
service_rating,Service,located,20,2,406,34,0.071,0.05,1.418,0.349,0,neutral,word
service_rating,Service,level,29,3,406,34,0.1,0.072,1.38,0.322,0,neutral,word
service_rating,Service,buggy,38,4,406,34,0.129,0.095,1.359,0.307,0,neutral,word
service_rating,Service,gorgeous,21,2,406,34,0.071,0.053,1.352,0.302,0,neutral,word
service_rating,Service,lobby,21,2,406,34,0.071,0.053,1.352,0.302,-2,negative,word
service_rating,Service,outstanding,21,2,406,34,0.071,0.053,1.352,0.302,5,positive,word
service_rating,Service,served,21,2,406,34,0.071,0.053,1.352,0.302,0,neutral,word
service_rating,Service,spa,90,10,406,34,0.3,0.222,1.349,0.299,0,neutral,word
service_rating,Service,drinks,30,3,406,34,0.1,0.075,1.334,0.289,0,neutral,word
service_rating,Service,bit,39,4,406,34,0.129,0.097,1.325,0.281,0,neutral,word
service_rating,Service,enjoyed,39,4,406,34,0.129,0.097,1.325,0.281,2,positive,word
service_rating,Service,honeymoon,40,4,406,34,0.129,0.1,1.292,0.256,0,neutral,word
service_rating,Service,monkeys,40,4,406,34,0.129,0.1,1.292,0.256,0,neutral,word
service_rating,Service,entire,22,2,406,34,0.071,0.055,1.292,0.256,0,neutral,word
service_rating,Service,sun,22,2,406,34,0.071,0.055,1.292,0.256,0,neutral,word
service_rating,Service,wait,22,2,406,34,0.071,0.055,1.292,0.256,0,neutral,word
service_rating,Service,italian,68,7,406,34,0.214,0.168,1.273,0.242,0,neutral,word
service_rating,Service,cliff,96,10,406,34,0.3,0.237,1.265,0.235,0,neutral,word
service_rating,Service,beach,133,14,406,34,0.414,0.328,1.263,0.234,0,neutral,word
service_rating,Service,pool,154,16,406,34,0.471,0.38,1.242,0.217,0,neutral,word
service_rating,Service,close,23,2,406,34,0.071,0.058,1.237,0.213,0,neutral,word
service_rating,Service,designed,23,2,406,34,0.071,0.058,1.237,0.213,0,neutral,word
service_rating,Service,evening,23,2,406,34,0.071,0.058,1.237,0.213,0,neutral,word
service_rating,Service,touch,23,2,406,34,0.071,0.058,1.237,0.213,0,neutral,word
service_rating,Service,beautiful,118,12,406,34,0.357,0.291,1.227,0.204,3,positive,word
service_rating,Service,recommend,53,5,406,34,0.157,0.131,1.195,0.179,2,positive,word
service_rating,Service,car,24,2,406,34,0.071,0.06,1.187,0.171,0,neutral,word
service_rating,Service,feeling,24,2,406,34,0.071,0.06,1.187,0.171,1,positive,word
service_rating,Service,reviews,24,2,406,34,0.071,0.06,1.187,0.171,0,neutral,word
service_rating,Service,spacious,24,2,406,34,0.071,0.06,1.187,0.171,1,positive,word
service_rating,Service,breakfast,93,9,406,34,0.271,0.23,1.182,0.167,0,neutral,word
service_rating,Service,living,34,3,406,34,0.1,0.085,1.18,0.165,0,neutral,word
service_rating,Service,world,55,5,406,34,0.157,0.136,1.152,0.142,0,neutral,word
service_rating,Service,view,156,15,406,34,0.443,0.385,1.152,0.141,0,neutral,word
service_rating,Service,don,45,4,406,34,0.129,0.112,1.15,0.14,0,neutral,word
service_rating,Service,spent,35,3,406,34,0.1,0.087,1.146,0.137,0,neutral,word
service_rating,Service,relax,25,2,406,34,0.071,0.063,1.14,0.131,0,neutral,word
service_rating,Service,table,25,2,406,34,0.071,0.063,1.14,0.131,0,neutral,word
service_rating,Service,uluwatu,46,4,406,34,0.129,0.114,1.125,0.118,0,neutral,word
service_rating,Service,main,36,3,406,34,0.1,0.09,1.115,0.109,0,neutral,word
service_rating,Service,restaurant,121,11,406,34,0.329,0.299,1.101,0.096,0,neutral,word
service_rating,Service,location,72,6,406,34,0.186,0.178,1.043,0.042,0,neutral,word
service_rating,Service,dinner,61,5,406,34,0.157,0.151,1.04,0.039,0,neutral,word
service_rating,Service,delicious,39,3,406,34,0.1,0.097,1.03,0.03,3,positive,word
service_rating,Service,bar,73,6,406,34,0.186,0.181,1.028,0.028,0,neutral,word
service_rating,Service,arrival,28,2,406,34,0.071,0.07,1.02,0.02,0,neutral,word
service_rating,Service,personal,28,2,406,34,0.071,0.07,1.02,0.02,0,neutral,word
service_rating,Service,quality,40,3,406,34,0.1,0.1,1.005,0.005,2,positive,word
service_rating,Service,food,204,17,406,34,0.5,0.502,0.995,-0.005,0,neutral,word
service_rating,Service,island,29,2,406,34,0.071,0.072,0.985,-0.015,0,neutral,word
service_rating,Service,feel,66,5,406,34,0.157,0.163,0.962,-0.039,0,neutral,word
service_rating,Service,restaurants,79,6,406,34,0.186,0.195,0.951,-0.05,0,neutral,word
service_rating,Service,staff,191,15,406,34,0.443,0.471,0.941,-0.061,0,neutral,word
service_rating,Service,leave,43,3,406,34,0.1,0.107,0.936,-0.067,-1,negative,word
service_rating,Service,lot,43,3,406,34,0.1,0.107,0.936,-0.067,0,neutral,word
service_rating,Service,facilities,31,2,406,34,0.071,0.077,0.923,-0.08,0,neutral,word
service_rating,Service,spectacular,45,3,406,34,0.1,0.112,0.895,-0.111,0,neutral,word
service_rating,Service,comfortable,32,2,406,34,0.071,0.08,0.895,-0.111,2,positive,word
service_rating,Service,local,32,2,406,34,0.071,0.08,0.895,-0.111,0,neutral,word
service_rating,Service,friendly,72,5,406,34,0.157,0.178,0.882,-0.125,2,positive,word
service_rating,Service,ocean,142,10,406,34,0.3,0.35,0.857,-0.155,0,neutral,word
service_rating,Service,overlooking,34,2,406,34,0.071,0.085,0.843,-0.171,0,neutral,word
service_rating,Service,sangkar,34,2,406,34,0.071,0.085,0.843,-0.171,0,neutral,word
service_rating,Service,private,104,7,406,34,0.214,0.257,0.835,-0.181,0,neutral,word
service_rating,Service,enjoy,49,3,406,34,0.1,0.122,0.822,-0.196,2,positive,word
service_rating,Service,fantastic,49,3,406,34,0.1,0.122,0.822,-0.196,4,positive,word
service_rating,Service,home,35,2,406,34,0.071,0.087,0.819,-0.2,0,neutral,word
service_rating,Service,return,35,2,406,34,0.071,0.087,0.819,-0.2,0,neutral,word
service_rating,Service,love,50,3,406,34,0.1,0.124,0.806,-0.216,3,positive,word
service_rating,Service,reception,36,2,406,34,0.071,0.09,0.796,-0.228,0,neutral,word
service_rating,Service,amenities,37,2,406,34,0.071,0.092,0.775,-0.255,0,neutral,word
service_rating,Service,breathtaking,39,2,406,34,0.071,0.097,0.736,-0.307,5,positive,word
service_rating,Service,trip,55,3,406,34,0.1,0.136,0.733,-0.31,0,neutral,word
service_rating,Service,stunning,58,3,406,34,0.1,0.144,0.696,-0.363,4,positive,word
service_rating,Service,amazing,132,7,406,34,0.214,0.326,0.658,-0.418,4,positive,word
service_rating,Service,indian,44,2,406,34,0.071,0.109,0.653,-0.426,0,neutral,word
service_rating,Service,butler,104,5,406,34,0.157,0.257,0.612,-0.491,0,neutral,word
service_rating,Service,excellent,89,4,406,34,0.129,0.22,0.585,-0.537,3,positive,word
service_rating,Service,special,70,3,406,34,0.1,0.173,0.577,-0.549,0,neutral,word
service_rating,Service,visit,51,2,406,34,0.071,0.127,0.564,-0.572,0,neutral,word
sleep_quality_rating,Sleep quality,ants,0,5,243,29,0.183,0.002,89.467,4.494,0,neutral,word
sleep_quality_rating,Sleep quality,broken,0,5,243,29,0.183,0.002,89.467,4.494,-1,negative,word
